번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),문화체육업종명,문화사업자구분명,총층수,주변환경명,제작취급품목내용,시설면적,지상층수,지하층수,건물용도명,통로너비,조명시설조도,노래방실수,청소년실수,비상계단여부,비상구여부,자동환기여부,청소년실여부,특수조명여부,방음시설여부,비디오재생기명,조명시설유무,음향시설여부,편의시설여부,소방시설여부,총게임기수,기존게임업외업종명,제공게임물명,공연장형태구분명,품목명,최초등록시점,지역구분명
4135,영화상영관,03_13_02_P,4810000,CDFF4220002004000004,20040823,,3,폐업,3,폐업,,,,,683-9595,,555809,전라남도 여수시 학동 85-23번지,,,시네마월드 5관,2.01E+13,I,59:59.0,,260996.6709,140284.4309,영화상영관,영화상영관,8,기타,,,7,1,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20040823,상업지역
4136,영화상영관,03_13_02_P,4810000,CDFF4220002002000002,20020125,,3,폐업,3,폐업,20030516,,,,663-6555,,550803,전라남도 여수시 교동 400-1번지,전라남도 여수시 중앙로 43  (교동),,코리아극장,2.00E+13,I,59:59.0,,267010.866,138257.4837,영화상영관,영화상영관,4,,,,4,,,2,,,,,,,,,,,,,,,,,,영화관,,20020125,
4137,영화상영관,03_13_02_P,4810000,CDFF4220002002000003,20020125,,3,폐업,3,폐업,,,,,666-5100,,550100,전라남도 여수시 충무동 543번지,전라남도 여수시 충무2길 7  (충무동),,대영극장,2.01E+13,I,59:59.0,,266832.3571,138294.7584,영화상영관,영화상영관,3,,,,3,,,1.1,,,,,,,,,,,,,,,,,,영화관,,20020125,
4138,영화상영관,03_13_02_P,4810000,CDFF4220002002000004,20020207,,3,폐업,3,폐업,,,,,691-0990,,555110,전라남도 여수시 화장동 781-3번지,전라남도 여수시 성산2길 9  (화장동),,무빅스3관,2.01E+13,I,59:59.0,,259332.5002,142408.16,영화상영관,영화상영관,2,,,,2,1,,,,,,,,,,,,,,,,,,,,영화관,,20020207,
4139,영화상영관,03_13_02_P,4810000,CDFF4220002002000005,20020207,,3,폐업,3,폐업,,,,,691-0990,,555110,전라남도 여수시 화장동 781-3번지,전라남도 여수시 성산2길 9  (화장동),,무빅스4관,2.01E+13,I,59:59.0,,259332.5002,142408.16,영화상영관,영화상영관,2,,,,2,1,,,,,,,,,,,,,,,,,,,,영화관,,20020207,
4140,영화상영관,03_13_02_P,4810000,CDFF4220002002000007,20021220,,3,폐업,3,폐업,,,,,691-0990,,555110,전라남도 여수시 화장동 781-3번지,전라남도 여수시 성산2길 9  (화장동),,무빅스1관,2.01E+13,I,59:59.0,,259332.5002,142408.16,영화상영관,영화상영관,2,,,,2,1,,,,,,,,,,,,,,,,,,,,영화관,,20021220,
4141,영화상영관,03_13_02_P,4810000,CDFF4220002002000008,20021220,,3,폐업,3,폐업,,,,,691-0990,,555110,전라남도 여수시 화장동 781-3번지,전라남도 여수시 성산2길 9  (화장동),,무빅스2관,2.01E+13,I,59:59.0,,259332.5002,142408.16,영화상영관,영화상영관,2,,,,2,1,,,,,,,,,,,,,,,,,,,,영화관,,20021220,
4142,영화상영관,03_13_02_P,4810000,CDFF4220002003000001,20030725,,3,폐업,3,폐업,20160304,,,,654-5092,,,전라남도 여수시 여서동 497번지,전라남도 여수시 여서로 224 (여서동),59721,롯데시네마여수점 1관,2.02E+13,I,59:59.0,,264434.4159,139140.4134,영화상영관,영화상영관,,,,,4,1,,1,,,,,,,,,,,,,,,,,,영화관,,20030725,
4143,영화상영관,03_13_02_P,4810000,CDFF4220002003000002,20030521,,3,폐업,3,폐업,,,,,654-5092,,550260,전라남도 여수시 여서동 497번지,,,(유)헐리우드 여수점,2.01E+13,I,59:59.0,,264434.4159,139140.4134,영화상영관,영화상영관,,,,,,,,1.1,,,,,,,,,,,,,,,,,,영화관,,20030521,
4144,영화상영관,03_13_02_P,4810000,CDFF4220002003000003,20030521,,3,폐업,3,폐업,,,,,654-5092,,550260,전라남도 여수시 여서동 497번지,,,(유)헐리우드 여수점,2.01E+13,I,59:59.0,,264434.4159,139140.4134,영화상영관,영화상영관,,,,,,,,1.1,,,,,,,,,,,,,,,,,,영화관,,20030521,
4145,영화상영관,03_13_02_P,4810000,CDFF4220002003000005,20030725,,3,폐업,3,폐업,20160304,,,,654-5092,,,전라남도 여수시 여서동 497번지,전라남도 여수시 여서로 224 (여서동),59721,롯데시네마여수점 5관,2.02E+13,I,59:59.0,,264434.4159,139140.4134,영화상영관,영화상영관,,,,,4,1,,1,,,,,,,,,,,,,,,,,,영화관,,20030725,
4146,영화상영관,03_13_02_P,4810000,CDFF4220002003000006,20030725,,3,폐업,3,폐업,20160304,,,,654-5092,,,전라남도 여수시 여서동 497번지,전라남도 여수시 여서로 224 (여서동),59721,롯데시네마여수점 6관,2.02E+13,I,59:59.0,,264434.4159,139140.4134,영화상영관,영화상영관,,,,,4,1,,1,,,,,,,,,,,,,,,,,,영화관,,20030725,
4147,영화상영관,03_13_02_P,4900000,CDFF4220002018000002,20180126,,3,폐업,3,폐업,20200622,,,,061-373-7053,,,"전라남도 화순군 화순읍 광덕리 88 화순군민회관 2층, 화순시네마","전라남도 화순군 화순읍 진각로 85, 화순군민회관 2층, 화순시네마",58122,화순시네마(2관),2.02E+13,U,40:00.0,,198581.3292,173255.1708,영화상영관,,0,주택가주변,,0,2,0,문화시설,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20180126,자연녹지지역
4148,영화상영관,03_13_02_P,5370000,CDFF4220002001000002,20011121,,3,폐업,3,폐업,20061117,,,,,,656814,경상남도 거제시 고현동 44-5번지,경상남도 거제시 고현로10길 8  (고현동),,거제시네마2관,2.01E+13,I,59:59.0,,348445.5088,155405.0875,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,20011121,
4149,영화상영관,03_13_02_P,6510000,CDFF4220002002000010,20020502,,3,폐업,3,폐업,20130201,,,,711-2874,,,제주특별자치도 제주시 노형동 708번지 5층(연북로1),"제주특별자치도 제주시 연북로 1 (노형동,5층(연북로1))",,프리머스시네마제주 5관,2.01E+13,I,59:59.0,,151724.1821,-1426.124467,영화상영관,영화상영관,8,,,,6,2,,,,,,,,,,,,,,,,,,,,영화관,,20020502,
4150,영화상영관,03_13_02_P,6510000,CDFF4220002002000011,20020502,,3,폐업,3,폐업,20130201,,,,711-2874,,,제주특별자치도 제주시 노형동 708번지 5층(연북로1),"제주특별자치도 제주시 연북로 1 (노형동,5층(연북로1))",,프리머스시네마제주 6관,2.01E+13,I,59:59.0,,151724.1821,-1426.124467,영화상영관,영화상영관,8,,,,6,2,,,,,,,,,,,,,,,,,,,,영화관,,20020502,
4151,영화상영관,03_13_02_P,6510000,CDFF4220002000000001,20000706,,3,폐업,3,폐업,20050602,,,,757-9055,,690836,제주특별자치도 제주시 일도일동 1150번지,제주특별자치도 제주시 동문로 16  (일도일동),,시네하우스2관,2.01E+13,I,59:59.0,,156107.1548,1909.097309,영화상영관,영화상영관,5,,,,4,1,,,,,,,,,,,,,,,,,,,,영화관,,20000706,
4152,영화상영관,03_13_02_P,6510000,CDFF4220002002000001,20020912,,3,폐업,3,폐업,20190322,,,,756-5959,,690836,제주특별자치도 제주시 일도일동 1298-16번지 2층,"제주특별자치도 제주시 중앙로5길 6, 2층 (일도일동)",63277,영화문화예술센터 1관,2.02E+13,U,40:00.0,,155824.1228,2187.538198,영화상영관,영화상영관,7,,,,,,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20020912,
4153,영화상영관,03_13_02_P,6510000,CDFF4220002002000002,20020912,,3,폐업,3,폐업,20131001,,,,756-5959,,,제주특별자치도 제주시 일도일동 1298-16번지 4층(해짓골1로8),"제주특별자치도 제주시 중앙로5길 6 (일도일동,4층(해짓골1로8))",,영화문화예술센터 2관,2.01E+13,I,59:59.0,,155824.1228,2187.538198,영화상영관,영화상영관,7,,,,,,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20020912,
4154,영화상영관,03_13_02_P,6510000,CDFF4220002002000006,20020502,,3,폐업,3,폐업,20130201,,,,,,,제주특별자치도 제주시 노형동 708번지 5층,제주특별자치도 제주시 연북로 1 (노형동),690802,프리머스시네마제주 1관,2.01E+13,I,59:59.0,,151724.1821,-1426.124467,영화상영관,영화상영관,8,,,,6,2,,,,,,,,,,,,,,,,,,,,영화관,,20020502,
4155,영화상영관,03_13_02_P,6510000,CDFF4220002002000007,20020502,,3,폐업,3,폐업,20130201,,,,711-2874,,,제주특별자치도 제주시 노형동 708번지 5층(연북로1),"제주특별자치도 제주시 연북로 1 (노형동,5층(연북로1))",,프리머스시네마제주 2관,2.01E+13,I,59:59.0,,151724.1821,-1426.124467,영화상영관,영화상영관,8,,,,6,2,,,,,,,,,,,,,,,,,,,,영화관,,20020502,
4156,영화상영관,03_13_02_P,6510000,CDFF4220002002000008,20020502,,3,폐업,3,폐업,20130201,,,,711-2874,,,제주특별자치도 제주시 노형동 708번지 5층(연북로1),"제주특별자치도 제주시 연북로 1 (노형동,5층(연북로1))",,프리머스시네마제주 3관,2.01E+13,I,59:59.0,,151724.1821,-1426.124467,영화상영관,영화상영관,8,,,,6,2,,,,,,,,,,,,,,,,,,,,영화관,,20020502,
4157,영화상영관,03_13_02_P,6510000,CDFF4220002002000009,20020502,,3,폐업,3,폐업,20130201,,,,711-2874,,,제주특별자치도 제주시 노형동 708번지 5층(연북로1),"제주특별자치도 제주시 연북로 1 (노형동,5층(연북로1))",,프리머스시네마제주 4관,2.01E+13,I,59:59.0,,151724.1821,-1426.124467,영화상영관,영화상영관,8,,,,6,2,,,,,,,,,,,,,,,,,,,,영화관,,20020502,
4158,영화상영관,03_13_02_P,6510000,CDFF4220002002000012,20020502,,3,폐업,3,폐업,20130201,,,,711-2874,,,제주특별자치도 제주시 노형동 708번지 5층(연북로1),"제주특별자치도 제주시 연북로 1 (노형동,5층(연북로1))",,프리머스시네마제주 7관,2.01E+13,I,59:59.0,,151724.1821,-1426.124467,영화상영관,영화상영관,8,,,,6,2,,,,,,,,,,,,,,,,,,,,영화관,,20020502,
4159,영화상영관,03_13_02_P,6510000,CDFF4220002005000001,20050603,,3,폐업,3,폐업,20121226,,,,751-2201,,,제주특별자치도 제주시 삼도이동 108-13번지 3층(이아로26),"제주특별자치도 제주시 중앙로14길 18 (삼도이동,3층(이아로26))",,메가박스 씨너스(주) 제주 1관,2.01E+13,I,59:59.0,,155557.355,1786.045782,영화상영관,영화상영관,11,,,,8,3,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20050603,일반상업지역
4160,영화상영관,03_13_02_P,6510000,CDFF4220002005000002,20050603,,3,폐업,3,폐업,20121226,,,,751-2201,,,제주특별자치도 제주시 삼도이동 108-13번지 3층(이아로26),"제주특별자치도 제주시 중앙로14길 18 (삼도이동,3층(이아로26))",,메가박스 씨너스(주) 제주 2관,2.01E+13,I,59:59.0,,155557.355,1786.045782,영화상영관,영화상영관,11,,,,8,3,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20050603,일반상업지역
4161,영화상영관,03_13_02_P,6510000,CDFF4220002005000003,20050603,,3,폐업,3,폐업,20121226,,,,751-2201,,,제주특별자치도 제주시 삼도이동 108-13번지 3층(이아로26),"제주특별자치도 제주시 중앙로14길 18 (삼도이동,3층(이아로26))",,메가박스 씨너스(주) 제주 3관,2.01E+13,I,59:59.0,,155557.355,1786.045782,영화상영관,영화상영관,11,,,,8,3,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20050603,일반상업지역
4162,영화상영관,03_13_02_P,6510000,CDFF4220002005000004,20050603,,3,폐업,3,폐업,20210628,,,,755-4888,,,제주특별자치도 제주시 삼도이동 108-13 5층,제주특별자치도 제주시 중앙로14길 18 (삼도이동),63168,메가박스 제주1관,2.02E+13,U,40:00.0,,155557.355,1786.045782,영화상영관,영화상영관,11,,,,8,3,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20050603,일반상업지역
4163,영화상영관,03_13_02_P,6510000,CDFF4220002005000005,20050603,,3,폐업,3,폐업,20210628,,,,755-4888,,,제주특별자치도 제주시 삼도이동 108-13 5층,"제주특별자치도 제주시 중앙로14길 18, 5층 (삼도이동, 메가박스 제주)",63168,메가박스 제주2관,2.02E+13,U,40:00.0,,155557.355,1786.045782,영화상영관,영화상영관,11,,,,8,3,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20050603,일반상업지역
4164,영화상영관,03_13_02_P,6510000,CDFF4220002005000006,20050603,,3,폐업,3,폐업,20210628,,,,755-4888,,,제주특별자치도 제주시 삼도이동 108-13 메가박스 제주,"제주특별자치도 제주시 중앙로14길 18, 5층 (삼도이동, 메가박스 제주)",63168,메가박스 제주3관,2.02E+13,U,40:00.0,,155557.355,1786.045782,영화상영관,영화상영관,11,,,,8,3,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20050603,일반상업지역
4165,영화상영관,03_13_02_P,6510000,CDFF4220002005000007,20050603,,3,폐업,3,폐업,20210628,,,,755-4888,,,제주특별자치도 제주시 삼도이동 108-13 메가박스 제주,"제주특별자치도 제주시 중앙로14길 18, 5층 (삼도이동, 메가박스 제주)",63168,메가박스 제주5관,2.02E+13,U,40:00.0,,155557.355,1786.045782,영화상영관,영화상영관,11,,,,8,3,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20050603,일반공업지역
4166,영화상영관,03_13_02_P,6510000,CDFF4220002005000008,20050603,,3,폐업,3,폐업,20210628,,,,755-4888,,,제주특별자치도 제주시 삼도이동 108-13 메가박스 제주,"제주특별자치도 제주시 중앙로14길 18, 5층 (삼도이동, 메가박스 제주)",63168,메가박스 제주6관,2.02E+13,U,40:00.0,,155557.355,1786.045782,영화상영관,영화상영관,11,,,,8,3,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20050603,일반상업지역
4167,영화상영관,03_13_02_P,6510000,CDFF4220002005000009,20050603,,3,폐업,3,폐업,20210628,,,,755-4888,,,제주특별자치도 제주시 삼도이동 108-13 메가박스 제주,"제주특별자치도 제주시 중앙로14길 18, 5층 (삼도이동, 메가박스 제주)",63168,메가박스 제주7관,2.02E+13,U,40:00.0,,155557.355,1786.045782,영화상영관,영화상영관,11,,,,8,3,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20050603,일반상업지역
4168,영화상영관,03_13_02_P,4060000,CDFF4220002011000007,20111124,,3,폐업,3,폐업,20210122,,,,031-960-2771,,,경기도 파주시 문발동 211-8,경기도 파주시 문발로 284 (문발동),10881,롯데시네마 파주아울렛 7관,2.02E+13,U,40:00.0,,172892.7459,468754.5177,영화상영관,,6,,,0,4,2,,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20111124,
4169,영화상영관,03_13_02_P,4060000,CDFF4220002004000011,20041208,,3,폐업,3,폐업,20081007,,,,,,413832,경기도 파주시 문발동 510-1번지 파주출판도시,"경기도 파주시 문발로 220  (문발동,파주출판도시)",,(주)씨에이엔(이동상영관),2.01E+13,I,59:59.0,,172401.2518,467977.5877,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,자동차극장,,20041208,
4170,영화상영관,03_13_02_P,4060000,CDFF4220002005000001,20050321,,3,폐업,3,폐업,20120404,,,,,,413841,경기도 파주시 탄현면 성동리 646번지 통일동산주차장,,,자유로자동차극장3관,2.01E+13,I,59:59.0,,172140.3353,475161.1392,영화상영관,영화상영관,,기타,,,,,문화시설,,,,,,,,,,,,,,,,,,,자동차극장,,20050321,일반상업지역
4171,영화상영관,03_13_02_P,4060000,CDFF4220002011000001,20111124,,3,폐업,3,폐업,20210122,,,,031-960-2771,,,경기도 파주시 문발동 211-8,경기도 파주시 문발로 284 (문발동),10881,롯데시네마 파주아울렛 1관,2.02E+13,U,40:00.0,,172892.7459,468754.5177,영화상영관,,6,,,0,4,2,문화시설,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20111124,
4172,영화상영관,03_13_02_P,4060000,CDFF4220002011000002,20111124,,3,폐업,3,폐업,20210122,,,,031-960-2771,,,경기도 파주시 문발동 211-8,경기도 파주시 문발로 284 (문발동),10881,롯데시네마 파주아울렛 2관,2.02E+13,U,40:00.0,,172892.7459,468754.5177,영화상영관,,6,,,0,4,2,,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20111124,
4173,영화상영관,03_13_02_P,4060000,CDFF4220002011000003,20111124,,3,폐업,3,폐업,20210122,,,,031-960-2771,,,경기도 파주시 문발동 211-8,경기도 파주시 문발로 284 (문발동),10881,롯데시네마 파주아울렛 3관,2.02E+13,U,40:00.0,,172892.7459,468754.5177,영화상영관,,6,,,0,4,2,,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20111124,
4174,영화상영관,03_13_02_P,4060000,CDFF4220002011000004,20111124,,3,폐업,3,폐업,20210122,,,,031-960-2771,,,경기도 파주시 문발동 211-8,경기도 파주시 문발로 284 (문발동),10881,롯데시네마 파주아울렛 4관,2.02E+13,U,40:00.0,,172892.7459,468754.5177,영화상영관,,6,,,0,4,2,,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20111124,
4175,영화상영관,03_13_02_P,4060000,CDFF4220002011000005,20111124,,3,폐업,3,폐업,20210122,,,,031-960-2771,,,경기도 파주시 문발동 211-8,경기도 파주시 문발로 284 (문발동),10881,롯데시네마 파주아울렛 5관,2.02E+13,U,40:00.0,,172892.7459,468754.5177,영화상영관,,6,,,0,4,2,,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20111124,
4176,영화상영관,03_13_02_P,4060000,CDFF4220002011000006,20111124,,3,폐업,3,폐업,20210122,,,,031-960-2771,,,경기도 파주시 문발동 211-8,경기도 파주시 문발로 284 (문발동),10881,롯데시네마 파주아울렛 6관,2.02E+13,U,40:00.0,,172892.7459,468754.5177,영화상영관,,6,,,0,4,2,,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20111124,
4177,영화상영관,03_13_02_P,4050000,CDFF4220002006000009,20061107,,3,폐업,3,폐업,20090914,,,,,,446905,경기도 용인시 기흥구 상갈동 100번지,,,루블루시네마 제1관,2.01E+13,I,59:59.0,,,,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,20061107,
4178,영화상영관,03_13_02_P,4050000,CDFF4220002006000010,20061107,,3,폐업,3,폐업,20090914,,,,,,446905,경기도 용인시 기흥구 상갈동 100번지,,,루블루시네마 제2관,2.01E+13,I,59:59.0,,,,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,20061107,
4179,영화상영관,03_13_02_P,4050000,CDFF4220002006000011,20061107,,3,폐업,3,폐업,20090914,,,,,,446905,경기도 용인시 기흥구 상갈동 100번지,,,루블루시네마 제3관,2.01E+13,I,59:59.0,,,,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,20061107,
4180,영화상영관,03_13_02_P,4050000,CDFF4220002006000012,20061107,,3,폐업,3,폐업,20090914,,,,,,446905,경기도 용인시 기흥구 상갈동 100번지,,,루블루시네마 제4관,2.01E+13,I,59:59.0,,,,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,20061107,
4181,영화상영관,03_13_02_P,4050000,CDFF4220002006000013,20061107,,3,폐업,3,폐업,20090914,,,,,,446905,경기도 용인시 기흥구 상갈동 100번지,,,루블루시네마 제5관,2.01E+13,I,59:59.0,,,,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,20061107,
4182,영화상영관,03_13_02_P,4050000,CDFF4220002003000002,20030116,,3,폐업,3,폐업,20110318,,,,320-9187,,,경기도 용인시 처인구 포곡읍 전대리 310,,,빅토리아극장,2.01E+13,I,59:59.0,,,,영화상영관,영화상영관,2,기타,,,2,,유기장,1.35,,,,,,,,,,,,,,,,,,영화관,,20030116,자연녹지지역
4183,영화상영관,03_13_02_P,6510000,CDFF4220001964000001,19640723,,3,폐업,3,폐업,20200204,,,,,,690829,제주특별자치도 제주시 이도일동 1700-1번지,제주특별자치도 제주시 고전길 26 (이도일동),,시민회관,2.02E+13,U,40:00.0,,155808.0425,1420.13346,영화상영관,영화상영관,3,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,19640723,
4184,영화상영관,03_13_02_P,6510000,CDFF4220001990000001,19900623,,3,폐업,3,폐업,20050602,,,,,,690836,제주특별자치도 제주시 일도일동 1150-3번지,제주특별자치도 제주시 동문로 16  (일도일동),,시네하우스1관,2.01E+13,I,59:59.0,,156131.5796,1919.256113,영화상영관,영화상영관,5,,,,4,1,,,,,,,,,,,,,,,,,,,,영화관,,19900623,
4185,영화상영관,03_13_02_P,6510000,CDFF4220001990000003,19901005,,3,폐업,3,폐업,20050602,,,,751-2201,,690809,제주특별자치도 제주시 삼도이동 108-13번지,제주특별자치도 제주시 중앙로14길 18  (삼도이동),,아카데미2관,2.01E+13,I,59:59.0,,155557.355,1786.045782,영화상영관,영화상영관,4,,,,3,1,,,,,,,,,,,,,,,,,,,,영화관,,19901005,
4186,영화상영관,03_13_02_P,6510000,CDFF4220002014000001,20140731,,3,폐업,3,폐업,20190703,,,,722-9640~4,,,제주특별자치도 제주시 이도이동 1776-2번지,"제주특별자치도 제주시 서광로 288, 2층층 (이도이동, CGV제주)",63207,PREMIUM CINEMA,2.02E+13,U,40:00.0,,155965.2439,504.396257,영화상영관,,10,,,,9,1,,,,,,,,,,,,,,,,,,,,영화관,,20140731,
